title,url,description,duration,thumbnail
5.6: Doodle Classifier: Classifying User Data - Intelligence and Learning,https://www.youtube.com/watch?v=Km6QHvGTeGA,"In this video, I use the p5.js library to create a drawing canvas for the user and attempt to classify doodles using the trained neural network model.

🔗 Toy-Neural-Network-JS: https://github.co...",1614,https://i.ytimg.com/vi/Km6QHvGTeGA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC0Vb1AWoR09Fk6ZeO31ZGwkG9mjQ
5.5: Doodle Classifier: Testing - Intelligence and Learning,https://www.youtube.com/watch?v=_IyfxsQ5FX0,"In this video I ""test"" the neural network's classification accuracy with drawings from Google Quick Draw dataset not used for training.

Next Video: https://youtu.be/Km6QHvGTeGA

🔗 Toy-Neural-Ne...",1067,https://i.ytimg.com/vi/_IyfxsQ5FX0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCtXsWSytu8nGco5t0o_SjleVOB1Q
5.4: Doodle Classifier: Training - Intelligence and Learning,https://www.youtube.com/watch?v=UxLm2HxJmMw,"In this video, I create a neural network object and train it with a subset of the Google Quick Draw dataset.

🎥 Next Video: https://youtu.be/_IyfxsQ5FX0

🔗 Toy-Neural-Network-JS: https://gith...",1268,https://i.ytimg.com/vi/UxLm2HxJmMw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCS_vv6Ekc63AuyTrqjLBdeA56rVQ
5.3: Doodle Classifier: Prepping Data in p5.js - Intelligence and Learning,https://www.youtube.com/watch?v=wMe6qcpD8jI,"In part 3 of the ""doodle classifier"" series, I use the Google Quick Draw data prepared in Processing and import it into a p5.js JavaScript sketch.

🎥 Next Video: https://youtu.be/UxLm2HxJmMw...",1100,https://i.ytimg.com/vi/wMe6qcpD8jI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC5BotW8aQaQfJIbsLPsr3K68ifNg
5.2: Doodle Classifier: Prepping Data in Processing - Intelligence and Learning,https://www.youtube.com/watch?v=gX7U6WA7Ffk,"In this ""doodle classifier"" video, I cover how to parse the Google Quick Draw dataset with Processing and prepare it for use with the JavaScript neural network library.

🎥 Next Video: https://yo...",1047,https://i.ytimg.com/vi/gX7U6WA7Ffk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAu92_NAk2KujP5rfgq2vnkrmCHLg
5.1: Doodle Classifier: Introduction - Intelligence and Learning,https://www.youtube.com/watch?v=pqY_Tn2SIVA,"In this series, I build a ""doodle classifier"" using the Google ""Quick, Draw!"" dataset and my JavaScript neural network library.

🎥 Next Video: https://youtu.be/gX7U6WA7Ffk

🔗 Toy-Neural-Netwo...",934,https://i.ytimg.com/vi/pqY_Tn2SIVA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATohdWs2LEwx7yamaCL41v1ghZxg
Coding Challenge #94: 2048 - Part 4,https://www.youtube.com/watch?v=vtMKeEGpMI4,"In this multi-part coding challenge, I code the sliding puzzle game 2048 in JavaScript using canvas and p5.js. Code: https://thecodingtrain.com/challenges/94-2048

🕹️ p5.js Web Editor...",1791,https://i.ytimg.com/vi/vtMKeEGpMI4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_zxO-PMTTBRkHB49RnKUEfYOmYw
Coding Challenge #94: 2048 - Part 3,https://www.youtube.com/watch?v=3iYvT8TBIro,"In this multi-part coding challenge, I code the sliding puzzle game 2048 in JavaScript using canvas and p5.js. Code: https://thecodingtrain.com/challenges/94-2048

🕹️ p5.js Web Editor...",715,https://i.ytimg.com/vi/3iYvT8TBIro/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvihXY9MelOZNcz6gSHhlfZEUlWA
Coding Challenge #94: 2048 - Part 2,https://www.youtube.com/watch?v=8f8P1i0W26E,"In this multi-part coding challenge, I code the sliding puzzle game 2048 in JavaScript using canvas and p5.js. Code: https://thecodingtrain.com/challenges/94-2048

🕹️ p5.js Web Editor...",725,https://i.ytimg.com/vi/8f8P1i0W26E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBmOQ5L7xy-90lyWvwN64lZBan_Aw
Coding Challenge #94: 2048 - Part 1,https://www.youtube.com/watch?v=JSn-DJU8qf0,"In this multi-part coding challenge, I code the sliding puzzle game 2048 in JavaScript using canvas and p5.js. Code: https://thecodingtrain.com/challenges/94-2048

🕹️ p5.js Web Editor...",2117,https://i.ytimg.com/vi/JSn-DJU8qf0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDyafEdDX6CP6rWDjQnoqpNXVfd5Q
16.10: Particle System with JS Array Functions - Topics of JavaScript/ES6,https://www.youtube.com/watch?v=m9bRVQ_-DXY,"In this video, I demonstrate higher order array functions in the context of my simple particle system coding challenge. 

🎥  Simple Particle System: https://youtu.be/UcdigVaIYAk
🎥 for...of...",1220,https://i.ytimg.com/vi/m9bRVQ_-DXY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAl4Wxf8M0nlRkPykUnCjOhXIUGkA
16.9: Array Functions: sort() - Topics of JavaScript/ES6,https://www.youtube.com/watch?v=MWD-iKzR2c8,"In this video, I discuss the JavaScript array function: sort(). 

🎥 Next Video: https://youtu.be/m9bRVQ_-DXY

🔗 MDN's Array Documentation: https://developer.mozilla.org/en-US/docs/Web/JavaScr...",559,https://i.ytimg.com/vi/MWD-iKzR2c8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBjcggtENIaMI0HI4ex4WNCW1pzgg
16.8: Array Functions: filter() - Topics of JavaScript/ES6,https://www.youtube.com/watch?v=qmnH5MT_luk,"This video covers the JavaScript Array higher order function filter().

🎥 Next Video: https://youtu.be/MWD-iKzR2c8

🔗 MDN's Array Documentation: https://developer.mozilla.org/en-US/docs/Web/J...",671,https://i.ytimg.com/vi/qmnH5MT_luk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDWnS_Iv8Y0gJBTB0Fy98-5QpF7xQ
16.7: Array Functions: reduce() - Topics of JavaScript/ES6,https://www.youtube.com/watch?v=-LFjnY1PEDA,"In this video, I cover the JavaScript array function reduce().

🎥 Next Video: https://youtu.be/qmnH5MT_luk

🔗 MDN's Array Documentation: https://developer.mozilla.org/en-US/docs/Web/JavaScrip...",880,https://i.ytimg.com/vi/-LFjnY1PEDA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAuLACJ5gvgNwwS5x_-5UgArUerMQ
16.6: Array Functions: map() and fill() - Topics of JavaScript/ES6,https://www.youtube.com/watch?v=EnYlhbpzhU4,"In this video, I discuss two array functions in JavaScript: map() and fill().

🎥 Next Video: https://youtu.be/-LFjnY1PEDA

🔗 MDN's Array Documentation: https://developer.mozilla.org/en-US/doc...",866,https://i.ytimg.com/vi/EnYlhbpzhU4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmo0oh2RcCKa0FX_YiR-Jv0yPgGA
16.5: Higher Order Functions in JavaScript - Topics of JavaScript/ES6,https://www.youtube.com/watch?v=H4awPsyugS0,"In this video, I discuss ""higher order functions"" in JavaScript.

🎥 Next Video: https://youtu.be/EnYlhbpzhU4

🎥 Topics of JavaScript/ES6: https://www.youtube.com/playlist?list=PLRqwX-V7Uu6Ygp...",981,https://i.ytimg.com/vi/H4awPsyugS0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDt30QfQ0nhU6camBZT8fudAUbaKA
1.9: Resolving Merge Conflicts - Git and GitHub for Poets,https://www.youtube.com/watch?v=JtIX3HJKwfo,"In this video, I look at how to resolve a ""merge conflict"" using the GitHub interface. 

🔗  Toy-Neural-Network-JS: https://github.com/CodingTrain/Toy-Neural-Network-JS

🎥  CircleCI: Unit...",529,https://i.ytimg.com/vi/JtIX3HJKwfo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDLUSuQcMfk5yVGxGgNuCkDvdoFg
CircleCI Part 4: Matrix Library Testing and Continuous Integration,https://www.youtube.com/watch?v=Zu380IeA2Lk,"In this video, I add unit testing and continuous integration to the Matrix class of the ""toy"" neural network library I'm developing.

🔗  Sponsored by CircleCI: https://circleci.com/codingtrain...",1211,https://i.ytimg.com/vi/Zu380IeA2Lk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAH4haiNpDiNnmhc1pUMYjjq5YCrA
Coding Challenge 93: Double Pendulum,https://www.youtube.com/watch?v=uWzPe_S-RVE,"In this coding challenge, I create a double pendulum simulation in Processing. Code: https://thecodingtrain.com/challenges/93-double-pendulum

🕹️ p5.js Web Editor Sketch: https://editor.p5js.o...",1871,https://i.ytimg.com/vi/uWzPe_S-RVE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7QCKMxRkkK8g0DmwfDNLq8asvNw
Coding Challenge #92: XOR Problem,https://www.youtube.com/watch?v=188B6k_F9jU,"In this coding challenge, I use my Toy Neural Networks library to solve the XOR problem. Code: https://thecodingtrain.com/challenges/92-xor-problem

🕹️ p5.js Web Editor Sketch: https://editor....",1501,https://i.ytimg.com/vi/188B6k_F9jU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCRJxIWIL6bVR8qK7QTcCKZDTZs4A
CircleCI Part 3: Continuous Integration with GitHub,https://www.youtube.com/watch?v=0OjEx2UzLUI,"In this video, I demonstrate how to integrate CircleCI with GitHub and automatically run tests any new code that's added to a project.

🔗  Sponsored by CircleCI: https://circleci.com/codingtrain...",1655,https://i.ytimg.com/vi/0OjEx2UzLUI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCk4Hj6__Ear42Yg-05GplxuKTkfg
CircleCI Part 2: Unit Testing with Jest,https://www.youtube.com/watch?v=S3QwafQEvSs,"In this video, I demonstrate unit testing with JavaScript using Jest.

🔗  Sponsored by CircleCI: https://circleci.com/codingtrain

🎥  Next video: https://youtu.be/0OjEx2UzLUI

🔗  CircleCI:...",692,https://i.ytimg.com/vi/S3QwafQEvSs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDusYghNzZ0myXiVyY0c9m-qXsqJw
CircleCI Part 1: Introduction to Unit Testing and Continuous Integration,https://www.youtube.com/watch?v=CB7vnoXI0pE,"This video series introduces the concepts of unit testing and continuous integration. 

🔗  Sponsored by CircleCI: https://circleci.com/codingtrain

🎥  Next video: https://youtu.be/S3QwafQEvSs...",819,https://i.ytimg.com/vi/CB7vnoXI0pE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA5RzAL17UQFmW3OkZUOAQvA49fnQ
10.18: Neural Networks: Backpropagation Part 5 - The Nature of Code,https://www.youtube.com/watch?v=tlqinMNM4xs,"In this video, I implement the formulas for ""gradient descent"" and adjust the bias in the train() function of my ""toy"" JavaScript neural network library. I also test the library with a simple...",895,https://i.ytimg.com/vi/tlqinMNM4xs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzq-iquyyQwZygftExIlv7ckEMIQ
10.17: Neural Networks: Backpropagation Part 4 - The Nature of Code,https://www.youtube.com/watch?v=qB2nwJxNVxM,"In this video, I implement the formulas for ""gradient descent"" and adjust the weights in the train() function of my ""toy"" JavaScript neural network library. Code: https://thecodingtrain.com/tracks/...",913,https://i.ytimg.com/vi/qB2nwJxNVxM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQfY94dbEAUabtsGsAA_SdXF7L5g
10.16: Neural Networks: Backpropagation Part 3 - The Nature of Code,https://www.youtube.com/watch?v=8H2ODPNxEgA,"In this video, I discuss how ""gradient descent"" can be used to adjust the weights during back propagation in my ""toy"" JavaScript neural network library. Code: https://thecodingtrain.com/tracks/neur...",1221,https://i.ytimg.com/vi/8H2ODPNxEgA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCtK0ZG-xdFPT_WyhF35ndAqwyEow
Coding Challenge #91: Snakes & Ladders - Part 3,https://www.youtube.com/watch?v=1Ec_-wzJCPY,"In this multi-part coding challenge, I attempt to create a simulation of the classic board game Snakes & Ladders (also known as Chutes and Ladders). Code: https://thecodingtrain.com/challenges/91-s...",1793,https://i.ytimg.com/vi/1Ec_-wzJCPY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBU_AKMNsb-gjWtugdaL18mPQjiIg
Coding Challenge #91: Snakes & Ladders - Part 2,https://www.youtube.com/watch?v=wN5Is0DjW8w,"In this multi-part coding challenge, I attempt to create a simulation of the classic board game Snakes & Ladders (also known as Chutes and Ladders). Code: https://thecodingtrain.com/challenges/91-s...",1582,https://i.ytimg.com/vi/wN5Is0DjW8w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-1w3HoaEviHvPcOWHpDs4HZwv6w
Coding Challenge #91: Snakes & Ladders - Part 1,https://www.youtube.com/watch?v=JrRO3OnWs5s,"In this multi-part coding challenge, I attempt to create a simulation of the classic board game Snakes & Ladders (also known as Chutes and Ladders). Code: https://thecodingtrain.com/challenges/91-s...",1836,https://i.ytimg.com/vi/JrRO3OnWs5s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCADCCuCyUd3Z-PgoAOdJV2yaVcgQ
10.15: Neural Networks: Backpropagation Part 2 - The Nature of Code,https://www.youtube.com/watch?v=r2-P1Fi1g60,"In this video, I begin implementing the backpropagation algorithm in my simple JavaScript neural network library. Code: https://thecodingtrain.com/tracks/neural-networks/neural-networks/15-backprop...",1157,https://i.ytimg.com/vi/r2-P1Fi1g60/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBLbp6uJlDRCnhYPFZC_Mtc6yGADg
10.14: Neural Networks: Backpropagation Part 1 - The Nature of Code,https://www.youtube.com/watch?v=QJoa0JYaX1I,"In this video, I discuss the backpropagation algorithm as it relates to supervised learning and neural networks. Code: https://thecodingtrain.com/tracks/neural-networks/neural-networks/14-backpropa...",1173,https://i.ytimg.com/vi/QJoa0JYaX1I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZMiN029qsIrmw0k79u5hwPbVw_w
10.13: Neural Networks: Feedforward Algorithm Part 2 - The Nature of Code,https://www.youtube.com/watch?v=MPmLWsHzPlU,"This video is a continuation of the Feedforward algorithm video. In this part, I implement the code for the algorithm in a NeuralNetwork class written in JavaScript. Code: https://thecodingtrain.co...",1220,https://i.ytimg.com/vi/MPmLWsHzPlU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8xeo21OUQa_vcY_qc3ENfIoMvxA
10.12: Neural Networks: Feedforward Algorithm Part 1 - The Nature of Code,https://www.youtube.com/watch?v=qWK7yW8oS0I,"In this video, I tackle a fundamental algorithm for neural networks: Feedforward. I discuss how the algorithm works in a Multi-layered Perceptron and connect the algorithm with the matrix math...",1661,https://i.ytimg.com/vi/qWK7yW8oS0I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzHBlT_FyiAfBG1thRe-eEEp5F8w
Coding Challenge #90: Floyd-Steinberg Dithering,https://www.youtube.com/watch?v=0L2n8Tg2FwI,"In this coding challenge, I attempt to implement the Floyd-Steinberg Dithering algorithm and create a ""image stippling"" effect on an image (kitten, of course) using Processing. Code: https://thecod...",1731,https://i.ytimg.com/vi/0L2n8Tg2FwI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC5zWk0ilExMknquAbcI4dguIm1wA
10.11: Neural Networks: Matrix Class Improvements - The Nature of Code,https://www.youtube.com/watch?v=HuZbYEn8AvY,"In this video, I make small improvements to the Matrix class for the upcoming neural network example. Those improvements are: static methods, a ""print"" method, and a ""map"" method. Code: https://the...",1300,https://i.ytimg.com/vi/HuZbYEn8AvY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBBW1Sh7E7D3PJEYYi7aecx0NTvGA
Reporting a WebGL Bug for p5.js,https://www.youtube.com/watch?v=hSHUojJaiYE,"In this video, I discuss how to report a bug for p5.js on GitHub.

Issue link: https://github.com/processing/p5.js/issues/2414

Support this channel on Patreon: https://patreon.com/codingtrain...",1151,https://i.ytimg.com/vi/hSHUojJaiYE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBi-04SiRriKXzAQt1cpvuhq-xXkA
10.10: Neural Networks: Matrix Math Part 4 - The Nature of Code,https://www.youtube.com/watch?v=nAz9AA_pQUQ,"In this 4th part, I implement a transpose() function for a matrix. Code: https://thecodingtrain.com/tracks/neural-networks/neural-networks/10-transpose

💻 Code Example: https://github.com/Coding...",309,https://i.ytimg.com/vi/nAz9AA_pQUQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAvNvaX_ttz9DmgyLd8KLW8GTQYGA
10.9: Neural Networks: Matrix Math Part 3 - The Nature of Code,https://www.youtube.com/watch?v=NgZAIkDcPkI,"In this video, I implement matrix multiplication (""matrix product""). Code: https://thecodingtrain.com/tracks/neural-networks/neural-networks/9-matrix-product

💻 Code Example: https://github.com/...",1691,https://i.ytimg.com/vi/NgZAIkDcPkI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDkaHI5cHewF1HzcrpEJElE2Mmv4A
10.8: Neural Networks: Updating Code to ES6 - The Nature of Code,https://www.youtube.com/watch?v=puWqNBFDMMk,"In this video, I update the matrix.js file to use ES6 classes. Code: https://thecodingtrain.com/tracks/neural-networks/neural-networks/8-updating-code-to-es6

🎥 Previous: https://youtu.be/n6q9D2...",413,https://i.ytimg.com/vi/puWqNBFDMMk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDIowWzAF9WLJfHIrpzDtZ3thGp5w
Coding Challenge #89: Langton's Ant,https://www.youtube.com/watch?v=G1EgjgMo48U,"Langton's Ant is a cellular automaton that starts off with simples rules but takes on complex emergent behavior. Code: https://thecodingtrain.com/challenges/89-langtons-ant

🕹️ p5.js Web...",1258,https://i.ytimg.com/vi/G1EgjgMo48U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCi_R2L03Ku_RBjJCyjzm23kDmQAg
18.8: 3D Custom Shapes - WebGL and p5.js Tutorial,https://www.youtube.com/watch?v=DZlw-IS5OkI,"In this video I discuss how to use beginShape(), endShape() and vertex() to create custom shapes in p5.js / WebGL.

Support this channel on Patreon: https://patreon.com/codingtrain
To buy Coding...",574,https://i.ytimg.com/vi/DZlw-IS5OkI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAnbBTSlnTL9BDCefqlxkD3YNGYkA
18.7: Loading OBJ Model - WebGL and p5.js Tutorial,https://www.youtube.com/watch?v=FUI7HEEz9B0,"In this video I demonstrate how to load an OBJ model in a p5.js sketch using the WebGL renderer.

Next Video: https://youtu.be/DZlw-IS5OkI

Support this channel on Patreon: https://patreon.com/codi...",434,https://i.ytimg.com/vi/FUI7HEEz9B0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD-ZrT4pxkAcYadaRpBM7GtKHbO7Q
ITP Winter Show 2017,https://www.youtube.com/watch?v=uCiV-QK28-k,"It's the ITP Winter Show!

ITP is a two-year graduate program located in the Tisch School of the Arts whose mission is to explore the imaginative use of communications technologies — how...",742,https://i.ytimg.com/vi/uCiV-QK28-k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkZTNa_vlMhKAxBBZYZpsmUrRHCQ
The Coding Train - Processing Community Day 2017,https://www.youtube.com/watch?v=4KBk_QYLIyI,"To see more videos from this event, visit the Processing Foundation Youtube Channel: https://www.youtube.com/watch?v=0tzc6DbKJOo&list=PLMVpERuYgvujgdaBluS0_LLLn8T83laaa

This video is a recording...",3529,https://i.ytimg.com/vi/4KBk_QYLIyI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCjZpGJqlS3euEq8Gip24duw5hZQQ
18.6: createGraphics() as WebGL Texture - WebGL and p5.js Tutorial,https://www.youtube.com/watch?v=3tTZlTq4Cxs,"In this video about p5.js and WebGL, I discuss how a graphics context created with via createGraphics() can be applied as a texture to 3D geometry. This is especially useful for rendering text...",636,https://i.ytimg.com/vi/3tTZlTq4Cxs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwjAOs1O0ilwWKmf-oUJM_e7FA4w
9.23: createGraphics() - p5.js Tutorial,https://www.youtube.com/watch?v=pNDc8KXWp9E,"In this video, I discuss the p5.js function createGraphics(). createGraphics() creates a 2D graphics ""context"" (also sometimes called ""buffer"") that you can use as an ""offscreen canvas.""

createGra...",809,https://i.ytimg.com/vi/pNDc8KXWp9E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAd79Wj3CSKpj091-wL8oAY80Jiog
Coding Challenge #86: Cube Wave by Bees and Bombs,https://www.youtube.com/watch?v=H81Tdrmz2LA,The artist BeesandBombs makes amazing algorithmic looping GIFs! Here's my attempt to recreate one of my favorite GIFs in JavaScript with p5.js and the WEBGL renderer. Code: https://thecodingtrain.c...,1809,https://i.ytimg.com/vi/H81Tdrmz2LA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDHM9vUv8Ct41CpBU9i1qZcNSZMTw
18.5: Camera and Perspective - WebGL and p5.js Tutorial,https://www.youtube.com/watch?v=BW3D9WwalQE,"In this video about p5.js and WebGL I discuss how the camera(), perspective(), and ortho() functions work in 3D.

Next Video: https://youtu.be/3tTZlTq4Cxs

Support this channel on Patreon:...",1235,https://i.ytimg.com/vi/BW3D9WwalQE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDc9Brl693CFYcLbr2zQ0dbHVvVeQ
